R,P,S,T,Promise,Cooperator,Defector,Alternator,TitForTat,TwoTitsForTat,Grudger
19,15,7,29,True,0.05388,0.0,0.0,0.27241,0.33686,0.33686
19,15,8,29,True,0.06018,0.0,0.0,0.27168,0.33407,0.33407
19,15,9,29,True,0.067,0.0,0.0,0.27108,0.33096,0.33096
19,15,10,29,True,0.07421,0.0,0.0,0.27074,0.32752,0.32752
19,15,11,29,True,0.08156,0.0,0.0,0.27095,0.32374,0.32374
19,15,12,29,True,0.08846,0.0,0.0,0.27225,0.31964,0.31964
19,15,13,29,True,0.09354,0.0,0.0,0.27583,0.31531,0.31531
19,15,14,29,True,0.09375,0.0,0.0,0.28448,0.31089,0.31089
19,16,0,29,True,0.00783,0.0,0.0,0.27807,0.35705,0.35705
19,16,1,29,True,0.00929,0.0,0.0,0.27788,0.35641,0.35641
19,16,2,29,True,0.01101,0.0,0.0,0.27764,0.35568,0.35568
19,16,3,29,True,0.01301,0.0,0.0,0.27734,0.35483,0.35483
19,16,4,29,True,0.01534,0.0,0.0,0.27697,0.35384,0.35384
19,16,5,29,True,0.01806,0.0,0.0,0.27654,0.3527,0.3527
19,16,6,29,True,0.0212,0.0,0.0,0.27603,0.35138,0.35138
19,16,7,29,True,0.02484,0.0,0.0,0.27545,0.34986,0.34986
19,16,8,29,True,0.02903,0.0,0.0,0.2748,0.34809,0.34809
19,16,9,29,True,0.03381,0.0,0.0,0.27411,0.34604,0.34604
19,16,10,29,True,0.0392,0.0,0.0,0.27344,0.34368,0.34368
19,16,11,29,True,0.04512,0.0,0.0,0.2729,0.34099,0.34099
19,16,12,29,True,0.05131,0.0,0.0,0.27279,0.33795,0.33795
19,16,13,29,True,0.05697,0.0,0.0,0.27372,0.33465,0.33465
19,16,14,29,True,0.06003,0.0,0.0,0.27733,0.33132,0.33132
19,16,15,29,True,0.05524,0.0,0.0,0.28825,0.32826,0.32826
19,17,0,29,True,0.00073,0.0,0.0,0.27695,0.36116,0.36116
19,17,1,29,True,0.00097,0.0,0.0,0.27695,0.36104,0.36104
19,17,2,29,True,0.00128,0.0,0.0,0.27692,0.3609,0.3609
19,17,3,29,True,0.00168,0.0,0.0,0.27686,0.36073,0.36073
19,17,4,29,True,0.00219,0.0,0.0,0.27677,0.36052,0.36052
19,17,5,29,True,0.00286,0.0,0.0,0.27663,0.36026,0.36026
19,17,6,29,True,0.00371,0.0,0.0,0.27644,0.35993,0.35993
19,17,7,29,True,0.00479,0.0,0.0,0.27619,0.35951,0.35951
19,17,8,29,True,0.00617,0.0,0.0,0.27585,0.35899,0.35899
19,17,9,29,True,0.00792,0.0,0.0,0.27542,0.35833,0.35833
19,17,10,29,True,0.01011,0.0,0.0,0.27487,0.35751,0.35751
19,17,11,29,True,0.01283,0.0,0.0,0.2742,0.35648,0.35648
19,17,12,29,True,0.01613,0.0,0.0,0.27342,0.35522,0.35522
19,17,13,29,True,0.01991,0.0,0.0,0.27265,0.35372,0.35372
19,17,14,29,True,0.02354,0.0,0.0,0.27226,0.3521,0.3521
19,17,15,29,True,0.02471,0.0,0.0,0.27365,0.35082,0.35082
19,17,16,29,True,0.01684,0.0,0.0,0.2823,0.35043,0.35043
19,18,0,29,True,0.0,0.0,0.0,0.27423,0.36289,0.36289
19,18,1,29,True,0.0,0.0,0.0,0.27416,0.36292,0.36292
19,18,2,29,True,0.0,0.0,0.0,0.27407,0.36296,0.36296
19,18,3,29,True,0.0,0.0,0.0,0.27396,0.36302,0.36302
19,18,4,29,True,0.0,0.0,0.0,0.27383,0.36309,0.36309
19,18,5,29,True,0.0,0.0,0.0,0.27366,0.36317,0.36317
19,18,6,29,True,1e-05,0.0,0.0,0.27346,0.36327,0.36327
19,18,7,29,True,1e-05,0.0,0.0,0.27322,0.36338,0.36338
19,18,8,29,True,2e-05,0.0,0.0,0.27292,0.36353,0.36353
19,18,9,29,True,4e-05,0.0,0.0,0.27256,0.3637,0.3637
19,18,10,29,True,8e-05,0.0,0.0,0.27209,0.36391,0.36391
19,18,11,29,True,0.00015,0.0,0.0,0.2715,0.36418,0.36418
19,18,12,29,True,0.00028,0.0,0.0,0.2707,0.36451,0.36451
19,18,13,29,True,0.00051,0.0,0.0,0.2696,0.36494,0.36494
19,18,14,29,True,0.00093,0.0,0.0,0.26791,0.36558,0.36558
19,18,15,29,True,0.00157,0.0,0.0,0.26484,0.36679,0.36679
19,18,16,29,True,0.00191,0.0,0.0,0.25634,0.37088,0.37088
19,18,17,29,True,9e-05,0.0,0.0,0.21614,0.39189,0.39189
20,1,0,29,True,0.22513,0.0,0.0,0.25627,0.2593,0.2593
20,2,0,29,True,0.21901,0.0,0.0,0.25619,0.2624,0.2624
20,2,1,29,True,0.22362,0.0,0.0,0.25664,0.25987,0.25987
20,3,0,29,True,0.21233,0.0,0.0,0.2562,0.26574,0.26574
20,3,1,29,True,0.21709,0.0,0.0,0.25656,0.26318,0.26318
20,3,2,29,True,0.22191,0.0,0.0,0.25706,0.26052,0.26052
20,4,0,29,True,0.20499,0.0,0.0,0.25632,0.26935,0.26935
20,4,1,29,True,0.20992,0.0,0.0,0.25657,0.26676,0.26676
20,4,2,29,True,0.21491,0.0,0.0,0.25697,0.26406,0.26406
20,4,3,29,True,0.21997,0.0,0.0,0.25754,0.26125,0.26125
20,5,0,29,True,0.1969,0.0,0.0,0.25656,0.27327,0.27327
20,5,1,29,True,0.202,0.0,0.0,0.25671,0.27065,0.27065
20,5,2,29,True,0.20717,0.0,0.0,0.25699,0.26792,0.26792
20,5,3,29,True,0.21242,0.0,0.0,0.25744,0.26507,0.26507
20,5,4,29,True,0.21774,0.0,0.0,0.25808,0.26209,0.26209
20,6,0,29,True,0.18794,0.0,0.0,0.25697,0.27754,0.27754
20,6,1,29,True,0.19323,0.0,0.0,0.25699,0.27489,0.27489
20,6,2,29,True,0.19859,0.0,0.0,0.25715,0.27213,0.27213
20,6,3,29,True,0.20403,0.0,0.0,0.25747,0.26925,0.26925
20,6,4,29,True,0.20956,0.0,0.0,0.25797,0.26624,0.26624
20,6,5,29,True,0.21516,0.0,0.0,0.25871,0.26307,0.26307
20,7,0,29,True,0.17799,0.0,0.0,0.25758,0.28222,0.28222
20,7,1,29,True,0.18346,0.0,0.0,0.25747,0.27954,0.27954
20,7,2,29,True,0.18902,0.0,0.0,0.25749,0.27675,0.27675
20,7,3,29,True,0.19467,0.0,0.0,0.25766,0.27384,0.27384
20,7,4,29,True,0.20041,0.0,0.0,0.25801,0.27079,0.27079
20,7,5,29,True,0.20623,0.0,0.0,0.25859,0.26759,0.26759
20,7,6,29,True,0.21214,0.0,0.0,0.25944,0.26421,0.26421
20,8,0,29,True,0.16687,0.0,0.0,0.25842,0.28735,0.28735
20,8,1,29,True,0.17252,0.0,0.0,0.25818,0.28465,0.28465
20,8,2,29,True,0.17828,0.0,0.0,0.25805,0.28183,0.28183
20,8,3,29,True,0.18414,0.0,0.0,0.25806,0.2789,0.2789
20,8,4,29,True,0.19011,0.0,0.0,0.25825,0.27582,0.27582
20,8,5,29,True,0.19617,0.0,0.0,0.25864,0.27259,0.27259
20,8,6,29,True,0.20232,0.0,0.0,0.2593,0.26919,0.26919
20,8,7,29,True,0.20856,0.0,0.0,0.2603,0.26557,0.26557
20,9,0,29,True,0.1544,0.0,0.0,0.25956,0.29302,0.29302
20,9,1,29,True,0.16023,0.0,0.0,0.25917,0.2903,0.2903
20,9,2,29,True,0.16618,0.0,0.0,0.25889,0.28747,0.28747
20,9,3,29,True,0.17225,0.0,0.0,0.25873,0.28451,0.28451
20,9,4,29,True,0.17844,0.0,0.0,0.25873,0.28141,0.28141
20,9,5,29,True,0.18475,0.0,0.0,0.25893,0.27816,0.27816
20,9,6,29,True,0.19116,0.0,0.0,0.25938,0.27473,0.27473
20,9,7,29,True,0.19767,0.0,0.0,0.26015,0.27109,0.27109
20,9,8,29,True,0.20425,0.0,0.0,0.26132,0.26721,0.26721
20,10,0,29,True,0.14039,0.0,0.0,0.26104,0.29929,0.29929
20,10,1,29,True,0.14635,0.0,0.0,0.26051,0.29657,0.29657
20,10,2,29,True,0.15246,0.0,0.0,0.26007,0.29374,0.29374
20,10,3,29,True,0.15872,0.0,0.0,0.25974,0.29077,0.29077
20,10,4,29,True,0.16514,0.0,0.0,0.25954,0.28766,0.28766
20,10,5,29,True,0.17169,0.0,0.0,0.25952,0.28439,0.28439
20,10,6,29,True,0.17837,0.0,0.0,0.25974,0.28095,0.28095
20,10,7,29,True,0.18516,0.0,0.0,0.26025,0.2773,0.2773
20,10,8,29,True,0.19205,0.0,0.0,0.26115,0.2734,0.2734
20,10,9,29,True,0.19898,0.0,0.0,0.26257,0.26922,0.26922
20,11,0,29,True,0.12461,0.0,0.0,0.26292,0.30623,0.30623
20,11,1,29,True,0.13064,0.0,0.0,0.26226,0.30355,0.30355
20,11,2,29,True,0.13687,0.0,0.0,0.26167,0.30073,0.30073
20,11,3,29,True,0.14328,0.0,0.0,0.26116,0.29778,0.29778
20,11,4,29,True,0.14988,0.0,0.0,0.26076,0.29468,0.29468
20,11,5,29,True,0.15665,0.0,0.0,0.26052,0.29142,0.29142
20,11,6,29,True,0.16359,0.0,0.0,0.26047,0.28797,0.28797
20,11,7,29,True,0.17067,0.0,0.0,0.26069,0.28432,0.28432
20,11,8,29,True,0.17787,0.0,0.0,0.26128,0.28042,0.28042
20,11,9,29,True,0.18514,0.0,0.0,0.26235,0.27625,0.27625
20,11,10,29,True,0.19241,0.0,0.0,0.2641,0.27175,0.27175
20,12,0,29,True,0.10692,0.0,0.0,0.26524,0.31392,0.31392
20,12,1,29,True,0.11291,0.0,0.0,0.26448,0.31131,0.31131
20,12,2,29,True,0.11914,0.0,0.0,0.26375,0.30856,0.30856
20,12,3,29,True,0.12561,0.0,0.0,0.26308,0.30566,0.30566
20,12,4,29,True,0.13231,0.0,0.0,0.26249,0.3026,0.3026
20,12,5,29,True,0.13924,0.0,0.0,0.26202,0.29937,0.29937
20,12,6,29,True,0.14639,0.0,0.0,0.2617,0.29595,0.29595
20,12,7,29,True,0.15374,0.0,0.0,0.26162,0.29232,0.29232
20,12,8,29,True,0.16125,0.0,0.0,0.26185,0.28845,0.28845
20,12,9,29,True,0.16886,0.0,0.0,0.26252,0.28431,0.28431
20,12,10,29,True,0.1765,0.0,0.0,0.26381,0.27984,0.27984
20,12,11,29,True,0.18402,0.0,0.0,0.26602,0.27498,0.27498
20,13,0,29,True,0.08728,0.0,0.0,0.26801,0.32235,0.32235
20,13,1,29,True,0.09305,0.0,0.0,0.26719,0.31988,0.31988
20,13,2,29,True,0.09911,0.0,0.0,0.26637,0.31726,0.31726
20,13,3,29,True,0.10546,0.0,0.0,0.26557,0.31449,0.31449
20,13,4,29,True,0.11211,0.0,0.0,0.26482,0.31154,0.31154
20,13,5,29,True,0.11906,0.0,0.0,0.26414,0.3084,0.3084
20,13,6,29,True,0.1263,0.0,0.0,0.26357,0.30506,0.30506
20,13,7,29,True,0.13381,0.0,0.0,0.26318,0.30151,0.30151
20,13,8,29,True,0.14156,0.0,0.0,0.26303,0.2977,0.2977
20,13,9,29,True,0.14949,0.0,0.0,0.26326,0.29363,0.29363
20,13,10,29,True,0.15751,0.0,0.0,0.26402,0.28923,0.28923
20,13,11,29,True,0.16545,0.0,0.0,0.26561,0.28447,0.28447
20,13,12,29,True,0.17301,0.0,0.0,0.26848,0.27925,0.27925
20,14,0,29,True,0.066,0.0,0.0,0.27115,0.33143,0.33143
20,14,1,29,True,0.07126,0.0,0.0,0.27033,0.3292,0.3292
20,14,2,29,True,0.07687,0.0,0.0,0.26949,0.32682,0.32682
20,14,3,29,True,0.08283,0.0,0.0,0.26863,0.32427,0.32427
20,14,4,29,True,0.08915,0.0,0.0,0.26778,0.32153,0.32153
20,14,5,29,True,0.09586,0.0,0.0,0.26695,0.31859,0.31859
20,14,6,29,True,0.10293,0.0,0.0,0.26618,0.31544,0.31544
20,14,7,29,True,0.11038,0.0,0.0,0.26551,0.31205,0.31205
20,14,8,29,True,0.11818,0.0,0.0,0.26501,0.3084,0.3084
20,14,9,29,True,0.12627,0.0,0.0,0.26479,0.30447,0.30447
20,14,10,29,True,0.13458,0.0,0.0,0.26498,0.30022,0.30022
20,14,11,29,True,0.14292,0.0,0.0,0.26586,0.29561,0.29561
20,14,12,29,True,0.15098,0.0,0.0,0.26783,0.2906,0.2906
20,14,13,29,True,0.15817,0.0,0.0,0.27167,0.28508,0.28508
20,15,0,29,True,0.04403,0.0,0.0,0.27438,0.34079,0.34079
20,15,1,29,True,0.04841,0.0,0.0,0.27368,0.33896,0.33896
20,15,2,29,True,0.05315,0.0,0.0,0.27292,0.33697,0.33697
20,15,3,29,True,0.05829,0.0,0.0,0.27212,0.33479,0.33479
20,15,4,29,True,0.06386,0.0,0.0,0.27128,0.33243,0.33243
20,15,5,29,True,0.06987,0.0,0.0,0.27041,0.32986,0.32986
20,15,6,29,True,0.07634,0.0,0.0,0.26954,0.32706,0.32706
20,15,7,29,True,0.08329,0.0,0.0,0.2687,0.32401,0.32401
20,15,8,29,True,0.09071,0.0,0.0,0.26793,0.32068,0.32068
20,15,9,29,True,0.09859,0.0,0.0,0.26731,0.31705,0.31705
20,15,10,29,True,0.10686,0.0,0.0,0.26696,0.31309,0.31309
20,15,11,29,True,0.11537,0.0,0.0,0.26709,0.30877,0.30877
20,15,12,29,True,0.12384,0.0,0.0,0.26805,0.30405,0.30405
20,15,13,29,True,0.13166,0.0,0.0,0.27051,0.29891,0.29891
20,15,14,29,True,0.13759,0.0,0.0,0.27582,0.2933,0.2933
20,16,0,29,True,0.02349,0.0,0.0,0.27714,0.34968,0.34968
20,16,1,29,True,0.02653,0.0,0.0,0.27667,0.3484,0.3484
20,16,2,29,True,0.02992,0.0,0.0,0.27612,0.34698,0.34698
20,16,3,29,True,0.03371,0.0,0.0,0.27552,0.34539,0.34539
20,16,4,29,True,0.03791,0.0,0.0,0.27485,0.34362,0.34362
20,16,5,29,True,0.04259,0.0,0.0,0.27412,0.34165,0.34165
20,16,6,29,True,0.04777,0.0,0.0,0.27333,0.33945,0.33945
20,16,7,29,True,0.05349,0.0,0.0,0.27249,0.33701,0.33701
20,16,8,29,True,0.05979,0.0,0.0,0.27163,0.33429,0.33429
